"ds_entidade";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)";"Ano";"Receita líquida de vendas";"Custo direto de produção - Total";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"Receita líquida de vendas (em valores de 2019)";"Custo direto de produção - Total (em valores de 2019)";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"mkp"
"Sub_Setor";"18.3 Reprodução de materiais gravados em qualquer suporte";"2018";"596044";"46636";"26447";"618294";"48377";"27434";"8,15571336699369"
"Setor";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis";"2018";"355279259";"126316293";"11375296";"368541749";"131031650";"11799933";"2,58025389626377"
"Sub_Setor";"19.1 Coquerias";"2018";"138646";"35303";"26026";"143822";"36621";"26998";"2,26069233152342"
"Sub_Setor";"19.2 Fabricação de produtos derivados do petróleo";"2018";"294430565";"90732925";"7478432";"305421588";"94119964";"7757600";"2,99792787711914"
"Sub_Setor";"19.3 Fabricação de biocombustíveis";"2018";"60710048";"35548065";"3870838";"62976340";"36875066";"4015335";"1,54012525411983"
"Setor";"20 Fabricação de produtos químicos";"2018";"331874510";"228937807";"9779536";"344263307";"237484001";"10144604";"1,39024046526858"
"Sub_Setor";"20.1 Fabricação de produtos químicos inorgânicos";"2018";"85474301";"60708106";"2407748";"88665036";"62974325";"2497629";"1,35424454527701"
"Sub_Setor";"20.2 Fabricação de produtos químicos orgânicos";"2018";"30771186";"21811698";"978546";"31919867";"22625923";"1015075";"1,35019116074404"
"Sub_Setor";"20.3 Fabricação de resinas e elastômeros";"2018";"67699010";"51033712";"1426731";"70226198";"52938788";"1479991";"1,29047728399854"
"Sub_Setor";"20.4 Fabricação de fibras artificiais e sintéticas";"2018";"3450657";"2778219";"109643";"3579469";"2881929";"113736";"1,19488292723129"
"Sub_Setor";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"2018";"54771340";"34926297";"596217";"56815941";"36230087";"618474";"1,54187679396790"
"Sub_Setor";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"2018";"48621772";"31490891";"2261706";"50436811";"32666438";"2346135";"1,44053424985343"
"Sub_Setor";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"2018";"16007340";"10471381";"868190";"16604890";"10862275";"900599";"1,41163541372068"
"Sub_Setor";"20.9 Fabricação de produtos e preparados químicos diversos";"2018";"25078904";"15717503";"1130755";"26015094";"16304234";"1172966";"1,48851614214360"
"Setor";"21 Fabricação de produtos farmoquímicos e farmacêuticos";"2018";"68201767";"32598132";"2805221";"70747723";"33815013";"2909939";"1,92642112175081"
"Sub_Setor";"21.1 Fabricação de produtos farmoquímicos";"2018";"1633648";"960591";"56542";"1694632";"996450";"58653";"1,60613017176711"
"Sub_Setor";"21.2 Fabricação de produtos farmacêuticos";"2018";"66568119";"31637541";"2748679";"69053091";"32818563";"2851287";"1,93589522198136"
"Setor";"22 Fabricação de produtos de borracha e de material plástico";"2018";"116374457";"73014225";"9995853";"120718688";"75739829";"10368996";"1,40193166665860"
"Sub_Setor";"22.1 Fabricação de produtos de borracha";"2018";"31990151";"18578977";"2694533";"33184336";"19272526";"2795119";"1,50375518661471"
"Sub_Setor";"22.2 Fabricação de produtos de material plástico";"2018";"84384306";"54435248";"7301320";"87534352";"56467303";"7573877";"1,36684478476355"
"Setor";"23 Fabricação de produtos de minerais não-metálicos";"2018";"83559217";"45948027";"8950971";"86678463";"47663256";"9285109";"1,52205359012199"
"Sub_Setor";"23.1 Fabricação de vidro e de produtos do vidro";"2018";"12630530";"6831961";"1213443";"13102025";"7086996";"1258741";"1,56990624709461"
"Sub_Setor";"23.2 Fabricação de cimento";"2018";"13350111";"7566748";"633892";"13848467";"7849213";"657555";"1,62793525871152"
"Sub_Setor";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"2018";"21547127";"12137764";"2551474";"22351476";"12590864";"2646720";"1,46686485711512"
"Sub_Setor";"23.4 Fabricação de produtos cerâmicos";"2018";"17163554";"9055219";"2848219";"17804265";"9393248";"2954542";"1,44189888669139"
"Sub_Setor";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos";"2018";"18867895";"10356335";"1703943";"19572229";"10742935";"1767551";"1,56446600982166"
"Setor";"24 Metalurgia";"2018";"230605057";"155738030";"9842692";"239213489";"161551694";"10210117";"1,39270474373218"
"Sub_Setor";"24.1 Produção de ferro-gusa e de ferroligas";"2018";"21607068";"10163206";"896923";"22413655";"10542596";"930405";"1,95359999869803"
"Sub_Setor";"24.2 Siderurgia";"2018";"114632859";"78968892";"4963313";"118912076";"81916782";"5148592";"1,36577919047879"
"Sub_Setor";"24.3 Produção de tubos de aço, exceto tubos sem costura";"2018";"13970348";"9694449";"784788";"14491858";"10056340";"814084";"1,33314553340095"
"Sub_Setor";"24.4 Metalurgia dos metais não-ferrosos";"2018";"73631616";"52606390";"2374048";"76380267";"54570174";"2462671";"1,33923298319304"
"Sub_Setor";"24.5 Fundição";"2018";"6763166";"4305093";"823620";"7015633";"4465801";"854366";"1,31868677385535"
"Setor";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos";"2018";"93319074";"52876418";"10146605";"96802653";"54850282";"10525375";"1,48071402414321"
"Sub_Setor";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"2018";"14145959";"7276412";"2442520";"14674024";"7548039";"2533699";"1,45550550204487"
"Sub_Setor";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"2018";"2211909";"1122278";"333264";"2294479";"1164172";"345705";"1,51964628983568"
"Sub_Setor";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"2018";"14563038";"7505065";"1910755";"15106673";"7785227";"1982083";"1,54665637193574"
"Sub_Setor";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"2018";"13844440";"6866386";"1785410";"14361250";"7122707";"1852059";"1,60018104911396"
"Sub_Setor";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições";"2018";"1971371";"976732";"216334";"2044962";"1013193";"224410";"1,65235703640872"
"Sub_Setor";"25.9 Fabricação de produtos de metal não especificados anteriormente";"2018";"46582357";"29129545";"3458322";"48321265";"30216944";"3587420";"1,42943866194127"
"Setor";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos";"2018";"108407965";"77305379";"3480601";"112454809";"80191170";"3610531";"1,34191557743064"
"Sub_Setor";"26.1 Fabricação de componentes eletrônicos";"2018";"9564351";"6498133";"409636";"9921386";"6740707";"424928";"1,38457887054417"
"Sub_Setor";"26.2 Fabricação de equipamentos de informática e periféricos";"2018";"23404311";"16941381";"590565";"24277988";"17573799";"612611";"1,33495226371334"
"Sub_Setor";"26.3 Fabricação de equipamentos de comunicação";"2018";"47118890";"36900479";"1294985";"48877827";"38277965";"1343326";"1,23362528074014"
"Sub_Setor";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"2018";"17692377";"11394901";"466958";"18352829";"11820270";"484389";"1,49153492719817"
"Sub_Setor";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"2018";"7479130";"3810889";"586033";"7758324";"3953149";"607909";"1,70099219408486"
"Sub_Setor";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação";"2018";"2913042";"1646237";"107492";"3021785";"1707691";"111505";"1,66105595562370"
"Sub_Setor";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos";"2018";"217571";"100581";"24068";"225693";"104336";"24966";"1,74546927773187"
"Sub_Setor";"26.8 Fabricação de mídias virgens, magnéticas e ópticas";"2018";"18293";"12778";"864";"18976";"13255";"896";"1,34093241460196"
"Setor";"27 Fabricação de máquinas, aparelhos e materiais elétricos";"2018";"78968307";"47999920";"5876867";"81916175";"49791746";"6096249";"1,46572042241494"
"Sub_Setor";"27.1 Fabricação de geradores, transformadores e motores elétricos";"2018";"24220003";"13101545";"2115222";"25124130";"13590623";"2194183";"1,59166549635675"
"Sub_Setor";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"2018";"3954922";"2709064";"338773";"4102558";"2810193";"351419";"1,29761598143208"
"Sub_Setor";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"2018";"22876770";"15631110";"1511622";"23730754";"16214616";"1568050";"1,33448799176234"
"Sub_Setor";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"2018";"2139774";"1184476";"198144";"2219651";"1228692";"205541";"1,54762262950051"
"Sub_Setor";"27.5 Fabricação de eletrodomésticos";"2018";"21576557";"12903060";"1303559";"22382005";"13384728";"1352221";"1,51876790670602"
"Sub_Setor";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"2018";"4200281";"2470665";"409547";"4357076";"2562894";"424835";"1,45832355396061"
"Setor";"28 Fabricação de máquinas e equipamentos";"2018";"129092021";"72266450";"10468310";"133910995";"74964139";"10859090";"1,56031178430928"
"Sub_Setor";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"2018";"21027955";"11650720";"1856473";"21812924";"12085639";"1925775";"1,55679681189126"
"Sub_Setor";"28.2 Fabricação de máquinas e equipamentos de uso geral";"2018";"30351135";"16339114";"2640041";"31484136";"16949049";"2738593";"1,59918262957439"
"Sub_Setor";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"2018";"36823130";"21320151";"2176839";"38197729";"22116027";"2258100";"1,56714242973249"
"Sub_Setor";"28.4 Fabricação de máquinas-ferramenta";"2018";"7166999";"4136090";"789049";"7434541";"4290489";"818504";"1,45518715309355"
"Sub_Setor";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"2018";"19055512";"10921220";"1123672";"19766850";"11328907";"1165618";"1,58204091825813"
"Sub_Setor";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"2018";"14667290";"7899155";"1882236";"15214816";"8194029";"1952499";"1,49950963007204"
"Setor";"29 Fabricação de veículos automotores, reboques e carrocerias";"2018";"314913911";"222432059";"18873657";"326669572";"230735395";"19578206";"1,30504124071392"
"Sub_Setor";"29.1 Fabricação de automóveis, camionetas e utilitários";"2018";"160743368";"121666235";"6167837";"166743880";"126208007";"6398081";"1,25743759457181"
"Sub_Setor";"29.2 Fabricação de caminhões e ônibus";"2018";"38169630";"28202688";"1345101";"39594493";"29255488";"1395313";"1,29179310167674"
"Sub_Setor";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"2018";"14141565";"8875506";"1373157";"14669466";"9206827";"1424417";"1,37984486366661"
"Sub_Setor";"29.4 Fabricação de peças e acessórios para veículos automotores";"2018";"101226563";"63441965";"9799549";"105005327";"65810238";"10165364";"1,38209271588788"
"Sub_Setor";"29.5 Recondicionamento e recuperação de motores para veículos automotores";"2018";"632785";"245665";"188013";"656407";"254836";"195031";"1,45911252127154"
"Setor";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"2018";"39438037";"24336781";"3129758";"40910250";"25245267";"3246591";"1,43585753559995"
"Sub_Setor";"30.1 Construção de embarcações";"2018";"6285448";"3164427";"824801";"6520082";"3282554";"855591";"1,57560510454654"
"Sub_Setor";"30.3 Fabricação de veículos ferroviários";"2018";NA;NA;NA;NA;NA;NA;NA
"Sub_Setor";"30.4 Fabricação de aeronaves";"2018";"14866163";"9811583";"752165";"15421113";"10177847";"780243";"1,40728110893974"
"Sub_Setor";"30.5 Fabricação de veículos militares de combate";"2018";NA;NA;NA;NA;NA;NA;NA
"Sub_Setor";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente";"2018";"14295769";"9337210";"1004122";"14829427";"9685766";"1041606";"1,38239145595558"
"Setor";"31 Fabricação de móveis";"2018";"32095542";"17612646";"4644335";"33293661";"18270122";"4817707";"1,44204382436234"
"Sub_Setor";"31.0 Fabricação de móveis";"2018";"32095542";"17612646";"4644335";"33293661";"18270122";"4817707";"1,44204382436234"
"Setor";"32 Fabricação de produtos diversos";"2018";"29710046";"13704872";"3132339";"30819115";"14216472";"3249268";"1,76454675302222"
"Sub_Setor";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"2018";"2462984";"1103317";"373551";"2554927";"1144504";"387496";"1,66770760826289"
"Sub_Setor";"32.2 Fabricação de instrumentos musicais";"2018";"198604";"98679";"25921";"206018";"102363";"26889";"1,59393258426966"
"Sub_Setor";"32.3 Fabricação de artefatos para pesca e esporte";"2018";"687144";"289909";"82892";"712795";"300731";"85986";"1,84319248070687"
"Sub_Setor";"32.4 Fabricação de brinquedos e jogos recreativos";"2018";"1869934";"820562";"270023";"1939738";"851193";"280103";"1,71461555036976"
"Sub_Setor";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"2018";"13448859";"6215972";"1231683";"13950902";"6448013";"1277661";"1,80578437105371"
"Sub_Setor";"32.9 Fabricação de produtos diversos";"2018";"11042521";"5176433";"1148269";"11454736";"5369668";"1191134";"1,74593538161956"
"Setor";"33 Manutenção, reparação e instalação de máquinas e equipamentos";"2018";"34597531";"15281670";"5301452";"35889049";"15852131";"5499354";"1,68086896633076"
"Sub_Setor";"33.1 Manutenção e reparação de máquinas e equipamentos";"2018";"31716888";"14472734";"4703342";"32900872";"15012998";"4878917";"1,65398218071309"
"Sub_Setor";"33.2 Instalação de máquinas e equipamentos";"2018";"2880643";"808936";"598110";"2988177";"839133";"620437";"2,04729838256887"
"Total Indústria";"Total";"2019";"3516058585";"2069142997";"195394198";"3516058585";"2069142997";"195394198";"1,55266099967945"
"Indústria";"B Indústrias extrativas";"2019";"215992215";"75729710";"8721634";"215992215";"75729710";"8721634";"2,55759357719636"
"Setor";"05 Extração de carvão mineral";"2019";"1211402";"584182";"161424";"1211402";"584182";"161424";"1,62472136758556"
"Sub_Setor";"05.0 Extração de carvão mineral";"2019";"1211402";"584182";"161424";"1211402";"584182";"161424";"1,62472136758556"
"Setor";"06 Extração de petróleo e gás natural";"2019";"62025723";"31969964";"424335";"62025723";"31969964";"424335";"1,91471107308110"
"Sub_Setor";"06.0 Extração de petróleo e gás natural";"2019";"62025723";"31969964";"424335";"62025723";"31969964";"424335";"1,91471107308110"
"Setor";"07 Extração de minerais metálicos";"2019";"127621070";"34538691";"4204350";"127621070";"34538691";"4204350";"3,29403853455902"
"Sub_Setor";"07.1 Extração de minério de ferro";"2019";"113553147";"29040295";"3437020";"113553147";"29040295";"3437020";"3,49638346027065"
"Sub_Setor";"07.2 Extração de minerais metálicos não-ferrosos";"2019";"14067923";"5498396";"767330";"14067923";"5498396";"767330";"2,24521835139296"
"Setor";"08 Extração de minerais não-metálicos";"2019";"14453434";"5800610";"1668651";"14453434";"5800610";"1668651";"1,93505542248423"
"Sub_Setor";"08.1 Extração de pedra, areia e argila";"2019";"11522955";"4782666";"1396679";"11522955";"4782666";"1396679";"1,86475346497080"
"Sub_Setor";"08.9 Extração de outros minerais não-metálicos";"2019";"2930479";"1017944";"271972";"2930479";"1017944";"271972";"2,27183708086418"
"Setor";"09 Atividades de apoio à extração de minerais";"2019";"10680586";"2836263";"2262874";"10680586";"2836263";"2262874";"2,09458698599390"
"Sub_Setor";"09.1 Atividades de apoio à extração de petróleo e gás natural";"2019";"10212351";"2646967";"2186154";"10212351";"2646967";"2186154";"2,11299303286634"
"Sub_Setor";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural";"2019";"468235";"189296";"76720";"468235";"189296";"76720";"1,76017607963431"
"Indústria";"C Indústrias de transformação";"2019";"3300066370";"1993413287";"186672564";"3300066370";"1993413287";"186672564";"1,51373230026068"
"Setor";"10 Fabricação de produtos alimentícios";"2019";"726141874";"501957872";"29889769";"726141874";"501957872";"29889769";"1,36531934716243"
"Sub_Setor";"10.1 Abate e fabricação de produtos de carne";"2019";"238376070";"162675684";"11740113";"238376070";"162675684";"11740113";"1,36671146822785"
"Sub_Setor";"10.2 Preservação do pescado e fabricação de produtos do pescado";"2019";"4923334";"2855914";"315184";"4923334";"2855914";"315184";"1,55256444297843"
