"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";31312702;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"40";"Mil Reais";19137442;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";7553976;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"40";"Mil Reais";11583466;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";55029549;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"40";"Mil Reais";9874783;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"40";"Mil Reais";22404916;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"40";"Mil Reais";6005209;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"40";"Mil Reais";3062103;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"40";"Mil Reais";13682539;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"40";"Mil Reais";47538235;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";45858096;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";1680139;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"40";"Mil Reais";44758903;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"40";"Mil Reais";11571524;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"40";"Mil Reais";2133247;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"40";"Mil Reais";29323759;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"40";"Mil Reais";1730373;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"40";"Mil Reais";32581774;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"40";"Mil Reais";11886440;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"40";"Mil Reais";20695334;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"40";"Mil Reais";91301896;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"40";"Mil Reais";11167237;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"40";"Mil Reais";30327367;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"40";"Mil Reais";23290467;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";26516826;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";20167522;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"40";"Mil Reais";12632694;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"40";"Mil Reais";3905588;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"40";"Mil Reais";3629239;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"40";"Mil Reais";298804480;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";38487;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117040";"19.1 Coquerias"
"1";"Brasil";"40";"Mil Reais";271133416;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"40";"Mil Reais";27632579;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";298956687;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"40";"Mil Reais";62737269;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"40";"Mil Reais";55459354;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"40";"Mil Reais";58461788;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"40";"Mil Reais";2584266;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"40";"Mil Reais";36906335;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"40";"Mil Reais";42253436;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"40";"Mil Reais";16375994;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"40";"Mil Reais";24178245;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"40";"Mil Reais";52745314;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
"1";"Brasil";"40";"Mil Reais";538938;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"40";"Mil Reais";52206374;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"40";"Mil Reais";103248771;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"40";"Mil Reais";32068058;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"40";"Mil Reais";71180713;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"40";"Mil Reais";78165099;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";12576393;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"40";"Mil Reais";16805531;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"40";"Mil Reais";14219097;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"40";"Mil Reais";17319792;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"40";"Mil Reais";17244286;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";235908523;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117116";"24 Metalurgia"
"1";"Brasil";"40";"Mil Reais";22273844;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";128356219;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";14806195;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";62130832;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";8341433;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";101233392;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";17030467;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";5960273;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";18404246;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";14690347;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";1459577;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";43688482;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";108126281;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";8124805;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";29990977;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";38974583;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";19455606;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";9344512;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";1585330;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";516010;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";134460;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";86712148;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";22186850;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";3453074;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";26206200;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";5046534;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";25668300;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";4151190;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";139203573;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";27944207;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";39802790;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";26269856;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";7953769;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";17346778;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";19886174;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";342129803;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
